objectid,event_year,event_month,event_dow,event_type
20175,2014,November,Friday,Suicide-related
20176,2014,November,Friday,Person in Crisis
20177,2014,November,Friday,Person in Crisis
20178,2014,November,Friday,Suicide-related
20179,2014,November,Friday,Suicide-related
20180,2014,November,Friday,Suicide-related
20181,2014,November,Friday,Person in Crisis
20182,2014,November,Friday,Person in Crisis
20183,2014,November,Friday,Overdose
20184,2014,November,Friday,Suicide-related
20185,2014,November,Friday,Suicide-related
20186,2014,November,Friday,Person in Crisis
20187,2014,November,Friday,Person in Crisis
20188,2014,November,Friday,Person in Crisis
20189,2014,November,Friday,Overdose
20190,2014,November,Friday,Suicide-related
20191,2014,November,Friday,Person in Crisis
20192,2014,November,Friday,Suicide-related
20193,2014,November,Friday,Person in Crisis
20194,2014,November,Friday,Suicide-related
20195,2014,November,Friday,Overdose
20196,2014,November,Friday,Person in Crisis
20197,2014,November,Friday,Person in Crisis
20198,2014,November,Friday,Suicide-related
20199,2014,November,Friday,Suicide-related
20200,2014,November,Friday,Person in Crisis
20201,2014,November,Friday,Suicide-related
20202,2014,November,Friday,Suicide-related
20203,2014,November,Friday,Person in Crisis
20204,2014,November,Friday,Suicide-related
20205,2014,November,Friday,Person in Crisis
20206,2014,November,Friday,Suicide-related
20207,2014,November,Friday,Suicide-related
20208,2014,November,Friday,Person in Crisis
20209,2014,November,Friday,Person in Crisis
20210,2014,November,Friday,Person in Crisis
20211,2014,November,Friday,Person in Crisis
20212,2014,November,Friday,Person in Crisis
20213,2014,November,Friday,Person in Crisis
20214,2014,November,Friday,Suicide-related
20215,2014,November,Friday,Person in Crisis
20216,2014,November,Friday,Person in Crisis
20217,2014,November,Friday,Person in Crisis
20218,2014,November,Friday,Suicide-related
20219,2014,November,Friday,Person in Crisis
20220,2014,November,Friday,Person in Crisis
20221,2014,November,Friday,Suicide-related
20222,2014,November,Friday,Suicide-related
20223,2014,November,Saturday,Suicide-related
20224,2014,November,Saturday,Suicide-related
20225,2014,November,Saturday,Suicide-related
20226,2014,November,Saturday,Suicide-related
20227,2014,November,Saturday,Person in Crisis
20228,2014,November,Saturday,Suicide-related
20229,2014,November,Saturday,Suicide-related
20230,2014,November,Saturday,Person in Crisis
20231,2014,November,Saturday,Suicide-related
20232,2014,November,Saturday,Person in Crisis
20233,2014,November,Saturday,Person in Crisis
20234,2014,November,Saturday,Suicide-related
20235,2014,November,Saturday,Person in Crisis
20236,2014,November,Saturday,Person in Crisis
20237,2014,November,Saturday,Person in Crisis
20238,2014,November,Saturday,Person in Crisis
20239,2014,November,Saturday,Person in Crisis
20240,2014,November,Saturday,Person in Crisis
20241,2014,November,Saturday,Person in Crisis
20242,2014,November,Saturday,Overdose
20243,2014,November,Saturday,Suicide-related
20244,2014,November,Saturday,Overdose
20245,2014,November,Saturday,Overdose
20246,2014,November,Saturday,Person in Crisis
20247,2014,November,Saturday,Person in Crisis
20248,2014,November,Saturday,Person in Crisis
20249,2014,November,Saturday,Person in Crisis
20250,2014,November,Saturday,Suicide-related
20251,2014,November,Saturday,Suicide-related
20252,2014,November,Saturday,Person in Crisis
20253,2014,November,Saturday,Person in Crisis
20254,2014,November,Saturday,Overdose
20255,2014,November,Saturday,Suicide-related
20256,2014,November,Saturday,Person in Crisis
20257,2014,November,Saturday,Person in Crisis
20258,2014,November,Saturday,Person in Crisis
20259,2014,November,Saturday,Suicide-related
20260,2014,November,Saturday,Person in Crisis
20261,2014,November,Saturday,Person in Crisis
20262,2014,November,Saturday,Person in Crisis
20263,2014,November,Saturday,Person in Crisis
20264,2014,November,Saturday,Person in Crisis
20265,2014,November,Saturday,Person in Crisis
20266,2014,November,Saturday,Person in Crisis
20267,2014,November,Saturday,Person in Crisis
20268,2014,November,Saturday,Person in Crisis
20269,2014,November,Saturday,Person in Crisis
20270,2014,November,Saturday,Suicide-related
20271,2014,November,Saturday,Overdose
20272,2014,November,Saturday,Person in Crisis
20273,2014,November,Saturday,Person in Crisis
20274,2014,November,Saturday,Overdose
20275,2014,November,Saturday,Suicide-related
20276,2014,November,Sunday,Suicide-related
20277,2014,November,Sunday,Person in Crisis
20278,2014,November,Sunday,Overdose
20279,2014,November,Sunday,Person in Crisis
20280,2014,November,Sunday,Suicide-related
20281,2014,November,Sunday,Person in Crisis
20282,2014,November,Sunday,Overdose
20283,2014,November,Sunday,Overdose
20284,2014,November,Sunday,Person in Crisis
20285,2014,November,Sunday,Suicide-related
20286,2014,November,Sunday,Person in Crisis
20287,2014,November,Sunday,Suicide-related
20288,2014,November,Sunday,Person in Crisis
20289,2014,November,Sunday,Suicide-related
20290,2014,November,Sunday,Person in Crisis
20291,2014,November,Sunday,Person in Crisis
20292,2014,November,Sunday,Person in Crisis
20293,2014,November,Sunday,Person in Crisis
20294,2014,November,Sunday,Person in Crisis
20295,2014,November,Sunday,Person in Crisis
20296,2014,November,Sunday,Suicide-related
20297,2014,November,Sunday,Person in Crisis
20298,2014,November,Sunday,Suicide-related
20299,2014,November,Sunday,Person in Crisis
20300,2014,November,Sunday,Person in Crisis
20301,2014,November,Sunday,Suicide-related
20302,2014,November,Sunday,Person in Crisis
20303,2014,November,Sunday,Person in Crisis
20304,2014,November,Sunday,Overdose
20305,2014,November,Sunday,Suicide-related
20306,2014,November,Sunday,Person in Crisis
20307,2014,November,Sunday,Person in Crisis
20308,2014,November,Sunday,Person in Crisis
20309,2014,November,Sunday,Suicide-related
20310,2014,November,Sunday,Person in Crisis
20311,2014,November,Sunday,Suicide-related
20312,2014,November,Sunday,Suicide-related
20313,2014,November,Sunday,Suicide-related
20314,2014,November,Sunday,Person in Crisis
20315,2014,November,Sunday,Overdose
20316,2014,November,Sunday,Suicide-related
20317,2014,November,Sunday,Suicide-related
20318,2014,November,Sunday,Suicide-related
20319,2014,November,Sunday,Person in Crisis
20320,2014,November,Sunday,Person in Crisis
20321,2014,November,Sunday,Person in Crisis
20322,2014,November,Sunday,Person in Crisis
20323,2014,November,Sunday,Person in Crisis
20324,2014,November,Sunday,Overdose
20325,2014,November,Sunday,Person in Crisis
20326,2014,December,Monday,Person in Crisis
20327,2014,December,Monday,Person in Crisis
20328,2014,December,Monday,Person in Crisis
20329,2014,December,Monday,Person in Crisis
20330,2014,December,Monday,Person in Crisis
20331,2014,December,Monday,Suicide-related
20332,2014,December,Monday,Suicide-related
20333,2014,December,Monday,Person in Crisis
20334,2014,December,Monday,Person in Crisis
20335,2014,December,Monday,Person in Crisis
20336,2014,December,Monday,Suicide-related
20337,2014,December,Monday,Suicide-related
20338,2014,December,Monday,Person in Crisis
20339,2014,December,Monday,Person in Crisis
20340,2014,December,Monday,Person in Crisis
20341,2014,December,Monday,Person in Crisis
20342,2014,December,Monday,Suicide-related
20343,2014,December,Monday,Person in Crisis
20344,2014,December,Monday,Person in Crisis
20345,2014,December,Monday,Person in Crisis
20346,2014,December,Monday,Suicide-related
20347,2014,December,Monday,Person in Crisis
20348,2014,December,Monday,Person in Crisis
20349,2014,December,Monday,Person in Crisis
20350,2014,December,Monday,Person in Crisis
20351,2014,December,Monday,Person in Crisis
20352,2014,December,Monday,Suicide-related
20353,2014,December,Monday,Person in Crisis
20354,2014,December,Monday,Person in Crisis
20355,2014,December,Monday,Person in Crisis
20356,2014,December,Monday,Person in Crisis
20357,2014,December,Monday,Overdose
20358,2014,December,Monday,Person in Crisis
20359,2014,December,Monday,Suicide-related
20360,2014,December,Monday,Person in Crisis
20361,2014,December,Monday,Person in Crisis
20362,2014,December,Monday,Person in Crisis
20363,2014,December,Monday,Person in Crisis
20364,2014,December,Monday,Person in Crisis
20365,2014,December,Monday,Person in Crisis
20366,2014,December,Monday,Person in Crisis
20367,2014,December,Monday,Person in Crisis
20368,2014,December,Monday,Person in Crisis
20369,2014,December,Monday,Person in Crisis
20370,2014,December,Monday,Person in Crisis
20371,2014,December,Monday,Suicide-related
20372,2014,December,Monday,Person in Crisis
20373,2014,December,Monday,Person in Crisis
20374,2014,December,Monday,Suicide-related
20375,2014,December,Monday,Suicide-related
20376,2014,December,Monday,Overdose
20377,2014,December,Monday,Person in Crisis
20378,2014,December,Monday,Person in Crisis
20379,2014,December,Monday,Person in Crisis
20380,2014,December,Monday,Suicide-related
20381,2014,December,Monday,Suicide-related
20382,2014,December,Monday,Overdose
20383,2014,December,Monday,Person in Crisis
20384,2014,December,Monday,Person in Crisis
20385,2014,December,Monday,Person in Crisis
20386,2014,December,Monday,Person in Crisis
20387,2014,December,Monday,Person in Crisis
20388,2014,December,Monday,Overdose
20389,2014,December,Monday,Person in Crisis
20390,2014,December,Monday,Person in Crisis
20391,2014,December,Monday,Person in Crisis
20392,2014,December,Monday,Person in Crisis
20393,2014,December,Tuesday,Suicide-related
20394,2014,December,Tuesday,Person in Crisis
20395,2014,December,Tuesday,Suicide-related
20396,2014,December,Tuesday,Person in Crisis
20397,2014,December,Tuesday,Person in Crisis
20398,2014,December,Tuesday,Overdose
20399,2014,December,Tuesday,Suicide-related
20400,2014,December,Tuesday,Suicide-related
20401,2014,December,Tuesday,Person in Crisis
20402,2014,December,Tuesday,Suicide-related
20403,2014,December,Tuesday,Person in Crisis
20404,2014,December,Tuesday,Person in Crisis
20405,2014,December,Tuesday,Person in Crisis
20406,2014,December,Tuesday,Person in Crisis
20407,2014,December,Tuesday,Person in Crisis
20408,2014,December,Tuesday,Person in Crisis
20409,2014,December,Tuesday,Person in Crisis
20410,2014,December,Tuesday,Person in Crisis
20411,2014,December,Tuesday,Person in Crisis
20412,2014,December,Tuesday,Suicide-related
20413,2014,December,Tuesday,Suicide-related
20414,2014,December,Tuesday,Person in Crisis
20415,2014,December,Tuesday,Suicide-related
20416,2014,December,Tuesday,Suicide-related
20417,2014,December,Tuesday,Person in Crisis
20418,2014,December,Tuesday,Suicide-related
20419,2014,December,Tuesday,Person in Crisis
20420,2014,December,Tuesday,Person in Crisis
20421,2014,December,Tuesday,Suicide-related
20422,2014,December,Tuesday,Suicide-related
20423,2014,December,Tuesday,Person in Crisis
20424,2014,December,Tuesday,Suicide-related
20425,2014,December,Tuesday,Person in Crisis
20426,2014,December,Tuesday,Person in Crisis
20427,2014,December,Tuesday,Person in Crisis
20428,2014,December,Tuesday,Person in Crisis
20429,2014,December,Tuesday,Suicide-related
20430,2014,December,Tuesday,Suicide-related
20431,2014,December,Tuesday,Person in Crisis
20432,2014,December,Tuesday,Person in Crisis
20433,2014,December,Tuesday,Person in Crisis
20434,2014,December,Tuesday,Overdose
20435,2014,December,Tuesday,Suicide-related
20436,2014,December,Tuesday,Person in Crisis
20437,2014,December,Tuesday,Person in Crisis
20438,2014,December,Tuesday,Person in Crisis
20439,2014,December,Tuesday,Person in Crisis
20440,2014,December,Tuesday,Person in Crisis
20441,2014,December,Tuesday,Person in Crisis
20442,2014,December,Tuesday,Suicide-related
20443,2014,December,Tuesday,Suicide-related
20444,2014,December,Tuesday,Person in Crisis
20445,2014,December,Tuesday,Person in Crisis
20446,2014,December,Tuesday,Suicide-related
20447,2014,December,Tuesday,Suicide-related
20448,2014,December,Tuesday,Person in Crisis
20449,2014,December,Tuesday,Person in Crisis
20450,2014,December,Tuesday,Person in Crisis
20451,2014,December,Wednesday,Person in Crisis
20452,2014,December,Wednesday,Suicide-related
20453,2014,December,Wednesday,Suicide-related
20454,2014,December,Wednesday,Person in Crisis
20455,2014,December,Wednesday,Person in Crisis
20456,2014,December,Wednesday,Suicide-related
20457,2014,December,Wednesday,Person in Crisis
20458,2014,December,Wednesday,Person in Crisis
20459,2014,December,Wednesday,Suicide-related
20460,2014,December,Wednesday,Person in Crisis
20461,2014,December,Wednesday,Overdose
20462,2014,December,Wednesday,Person in Crisis
20463,2014,December,Wednesday,Person in Crisis
20464,2014,December,Wednesday,Person in Crisis
20465,2014,December,Wednesday,Suicide-related
20466,2014,December,Wednesday,Person in Crisis
20467,2014,December,Wednesday,Person in Crisis
20468,2014,December,Wednesday,Person in Crisis
20469,2014,December,Wednesday,Person in Crisis
20470,2014,December,Wednesday,Suicide-related
20471,2014,December,Wednesday,Suicide-related
20472,2014,December,Wednesday,Person in Crisis
20473,2014,December,Wednesday,Person in Crisis
20474,2014,December,Wednesday,Person in Crisis
20475,2014,December,Wednesday,Person in Crisis
20476,2014,December,Wednesday,Suicide-related
20477,2014,December,Wednesday,Suicide-related
20478,2014,December,Wednesday,Suicide-related
20479,2014,December,Wednesday,Person in Crisis
20480,2014,December,Wednesday,Suicide-related
20481,2014,December,Wednesday,Person in Crisis
20482,2014,December,Wednesday,Person in Crisis
20483,2014,December,Wednesday,Suicide-related
20484,2014,December,Wednesday,Person in Crisis
20485,2014,December,Wednesday,Person in Crisis
20486,2014,December,Wednesday,Person in Crisis
20487,2014,December,Wednesday,Person in Crisis
20488,2014,December,Wednesday,Person in Crisis
20489,2014,December,Wednesday,Overdose
20490,2014,December,Wednesday,Person in Crisis
20491,2014,December,Wednesday,Suicide-related
20492,2014,December,Wednesday,Suicide-related
20493,2014,December,Wednesday,Person in Crisis
20494,2014,December,Wednesday,Suicide-related
20495,2014,December,Wednesday,Suicide-related
20496,2014,December,Wednesday,Person in Crisis
20497,2014,December,Wednesday,Person in Crisis
20498,2014,December,Wednesday,Suicide-related
20499,2014,December,Wednesday,Person in Crisis
20500,2014,December,Wednesday,Person in Crisis
20501,2014,December,Wednesday,Suicide-related
20502,2014,December,Wednesday,Person in Crisis
20503,2014,December,Wednesday,Person in Crisis
20504,2014,December,Wednesday,Overdose
20505,2014,December,Wednesday,Person in Crisis
20506,2014,December,Wednesday,Person in Crisis
20507,2014,December,Wednesday,Person in Crisis
20508,2014,December,Wednesday,Person in Crisis
20509,2014,December,Wednesday,Suicide-related
20510,2014,December,Wednesday,Person in Crisis
20511,2014,December,Wednesday,Suicide-related
20512,2014,December,Wednesday,Person in Crisis
20513,2014,December,Wednesday,Person in Crisis
20514,2014,December,Wednesday,Person in Crisis
20515,2014,December,Wednesday,Person in Crisis
20516,2014,December,Wednesday,Suicide-related
20517,2014,December,Wednesday,Overdose
20518,2014,December,Wednesday,Person in Crisis
20519,2014,December,Wednesday,Suicide-related
20520,2014,December,Wednesday,Suicide-related
20521,2014,December,Wednesday,Suicide-related
20522,2014,December,Thursday,Suicide-related
20523,2014,December,Thursday,Overdose
20524,2014,December,Thursday,Person in Crisis
20525,2014,December,Thursday,Suicide-related
20526,2014,December,Thursday,Person in Crisis
20527,2014,December,Thursday,Person in Crisis
20528,2014,December,Thursday,Person in Crisis
20529,2014,December,Thursday,Person in Crisis
20530,2014,December,Thursday,Suicide-related
20531,2014,December,Thursday,Person in Crisis
20532,2014,December,Thursday,Suicide-related
20533,2014,December,Thursday,Person in Crisis
20534,2014,December,Thursday,Person in Crisis
20535,2014,December,Thursday,Person in Crisis
20536,2014,December,Thursday,Person in Crisis
20537,2014,December,Thursday,Overdose
20538,2014,December,Thursday,Person in Crisis
20539,2014,December,Thursday,Person in Crisis
20540,2014,December,Thursday,Person in Crisis
20541,2014,December,Thursday,Person in Crisis
20542,2014,December,Thursday,Person in Crisis
20543,2014,December,Thursday,Person in Crisis
20544,2014,December,Thursday,Person in Crisis
20545,2014,December,Thursday,Suicide-related
20546,2014,December,Thursday,Person in Crisis
20547,2014,December,Thursday,Person in Crisis
20548,2014,December,Thursday,Person in Crisis
20549,2014,December,Thursday,Person in Crisis
20550,2014,December,Thursday,Person in Crisis
20551,2014,December,Thursday,Suicide-related
20552,2014,December,Thursday,Person in Crisis
20553,2014,December,Thursday,Person in Crisis
20554,2014,December,Thursday,Suicide-related
20555,2014,December,Thursday,Suicide-related
20556,2014,December,Thursday,Person in Crisis
20557,2014,December,Thursday,Person in Crisis
20558,2014,December,Thursday,Person in Crisis
20559,2014,December,Thursday,Suicide-related
20560,2014,December,Thursday,Suicide-related
20561,2014,December,Thursday,Suicide-related
20562,2014,December,Thursday,Person in Crisis
20563,2014,December,Thursday,Suicide-related
20564,2014,December,Thursday,Suicide-related
20565,2014,December,Thursday,Suicide-related
20566,2014,December,Thursday,Person in Crisis
20567,2014,December,Thursday,Person in Crisis
20568,2014,December,Thursday,Person in Crisis
20569,2014,December,Thursday,Suicide-related
20570,2014,December,Thursday,Person in Crisis
20571,2014,December,Thursday,Person in Crisis
20572,2014,December,Thursday,Person in Crisis
20573,2014,December,Thursday,Person in Crisis
20574,2014,December,Thursday,Person in Crisis
20575,2014,December,Thursday,Person in Crisis
20576,2014,December,Thursday,Suicide-related
20577,2014,December,Thursday,Person in Crisis
20578,2014,December,Thursday,Overdose
20579,2014,December,Thursday,Overdose
20580,2014,December,Thursday,Person in Crisis
20581,2014,December,Thursday,Suicide-related
20582,2014,December,Thursday,Person in Crisis
20583,2014,December,Thursday,Suicide-related
20584,2014,December,Friday,Suicide-related
20585,2014,December,Friday,Suicide-related
20586,2014,December,Friday,Suicide-related
20587,2014,December,Friday,Person in Crisis
20588,2014,December,Friday,Person in Crisis
20589,2014,December,Friday,Person in Crisis
20590,2014,December,Friday,Suicide-related
20591,2014,December,Friday,Suicide-related
20592,2014,December,Friday,Person in Crisis
20593,2014,December,Friday,Person in Crisis
20594,2014,December,Friday,Person in Crisis
20595,2014,December,Friday,Person in Crisis
20596,2014,December,Friday,Suicide-related
20597,2014,December,Friday,Person in Crisis
20598,2014,December,Friday,Person in Crisis
20599,2014,December,Friday,Person in Crisis
20600,2014,December,Friday,Overdose
20601,2014,December,Friday,Person in Crisis
20602,2014,December,Friday,Suicide-related
20603,2014,December,Friday,Person in Crisis
20604,2014,December,Friday,Suicide-related
20605,2014,December,Friday,Suicide-related
20606,2014,December,Friday,Overdose
20607,2014,December,Friday,Person in Crisis
20608,2014,December,Friday,Person in Crisis
20609,2014,December,Friday,Suicide-related
20610,2014,December,Friday,Person in Crisis
20611,2014,December,Friday,Person in Crisis
20612,2014,December,Friday,Suicide-related
20613,2014,December,Friday,Person in Crisis
20614,2014,December,Friday,Person in Crisis
20615,2014,December,Friday,Suicide-related
20616,2014,December,Friday,Person in Crisis
20617,2014,December,Friday,Person in Crisis
20618,2014,December,Friday,Suicide-related
20619,2014,December,Friday,Person in Crisis
20620,2014,December,Friday,Overdose
20621,2014,December,Friday,Person in Crisis
20622,2014,December,Friday,Person in Crisis
20623,2014,December,Friday,Suicide-related
20624,2014,December,Friday,Suicide-related
20625,2014,December,Friday,Suicide-related
20626,2014,December,Friday,Suicide-related
20627,2014,December,Friday,Suicide-related
20628,2014,December,Friday,Person in Crisis
20629,2014,December,Friday,Person in Crisis
20630,2014,December,Friday,Person in Crisis
20631,2014,December,Friday,Suicide-related
20632,2014,December,Friday,Person in Crisis
20633,2014,December,Friday,Person in Crisis
20634,2014,December,Friday,Person in Crisis
20635,2014,December,Friday,Suicide-related
20636,2014,December,Friday,Suicide-related
20637,2014,December,Friday,Suicide-related
20638,2014,December,Friday,Person in Crisis
20639,2014,December,Friday,Person in Crisis
20640,2014,December,Friday,Person in Crisis
20641,2014,December,Friday,Suicide-related
20642,2014,December,Friday,Suicide-related
20643,2014,December,Friday,Suicide-related
20644,2014,December,Friday,Suicide-related
20645,2014,December,Friday,Suicide-related
20646,2014,December,Friday,Person in Crisis
20647,2014,December,Friday,Person in Crisis
20648,2014,December,Friday,Suicide-related
20649,2014,December,Friday,Person in Crisis
20650,2014,December,Friday,Suicide-related
20651,2014,December,Friday,Suicide-related
20652,2014,December,Friday,Person in Crisis
20653,2014,December,Friday,Person in Crisis
20654,2014,December,Friday,Person in Crisis
20655,2014,December,Friday,Person in Crisis
20656,2014,December,Friday,Suicide-related
20657,2014,December,Friday,Overdose
20658,2014,December,Friday,Person in Crisis
20659,2014,December,Saturday,Person in Crisis
20660,2014,December,Saturday,Person in Crisis
20661,2014,December,Saturday,Overdose
20662,2014,December,Saturday,Suicide-related
20663,2014,December,Saturday,Person in Crisis
20664,2014,December,Saturday,Person in Crisis
20665,2014,December,Saturday,Overdose
20666,2014,December,Saturday,Person in Crisis
20667,2014,December,Saturday,Person in Crisis
20668,2014,December,Saturday,Person in Crisis
20669,2014,December,Saturday,Person in Crisis
20670,2014,December,Saturday,Person in Crisis
20671,2014,December,Saturday,Person in Crisis
20672,2014,December,Saturday,Person in Crisis
20673,2014,December,Saturday,Person in Crisis
20674,2014,December,Saturday,Suicide-related
20675,2014,December,Saturday,Suicide-related
20676,2014,December,Saturday,Person in Crisis
20677,2014,December,Saturday,Suicide-related
20678,2014,December,Saturday,Suicide-related
20679,2014,December,Saturday,Person in Crisis
20680,2014,December,Saturday,Person in Crisis
20681,2014,December,Saturday,Person in Crisis
20682,2014,December,Saturday,Suicide-related
20683,2014,December,Saturday,Suicide-related
20684,2014,December,Saturday,Suicide-related
20685,2014,December,Saturday,Person in Crisis
20686,2014,December,Saturday,Suicide-related
20687,2014,December,Saturday,Suicide-related
20688,2014,December,Saturday,Overdose
20689,2014,December,Saturday,Person in Crisis
20690,2014,December,Saturday,Person in Crisis
20691,2014,December,Saturday,Person in Crisis
20692,2014,December,Saturday,Person in Crisis
20693,2014,December,Saturday,Suicide-related
20694,2014,December,Saturday,Person in Crisis
20695,2014,December,Saturday,Person in Crisis
20696,2014,December,Saturday,Person in Crisis
20697,2014,December,Saturday,Suicide-related
20698,2014,December,Saturday,Person in Crisis
20699,2014,December,Saturday,Person in Crisis
20700,2014,December,Saturday,Person in Crisis
20701,2014,December,Saturday,Person in Crisis
20702,2014,December,Saturday,Person in Crisis
20703,2014,December,Saturday,Person in Crisis
20704,2014,December,Saturday,Suicide-related
20705,2014,December,Saturday,Person in Crisis
20706,2014,December,Saturday,Person in Crisis
20707,2014,December,Saturday,Person in Crisis
20708,2014,December,Saturday,Suicide-related
20709,2014,December,Saturday,Person in Crisis
20710,2014,December,Saturday,Person in Crisis
20711,2014,December,Saturday,Person in Crisis
20712,2014,December,Saturday,Person in Crisis
20713,2014,December,Saturday,Person in Crisis
20714,2014,December,Saturday,Person in Crisis
20715,2014,December,Saturday,Person in Crisis
20716,2014,December,Sunday,Suicide-related
20717,2014,December,Sunday,Person in Crisis
20718,2014,December,Sunday,Person in Crisis
20719,2014,December,Sunday,Person in Crisis
20720,2014,December,Sunday,Person in Crisis
20721,2014,December,Sunday,Suicide-related
20722,2014,December,Sunday,Suicide-related
20723,2014,December,Sunday,Person in Crisis
20724,2014,December,Sunday,Person in Crisis
20725,2014,December,Sunday,Person in Crisis
20726,2014,December,Sunday,Person in Crisis
20727,2014,December,Sunday,Person in Crisis
20728,2014,December,Sunday,Suicide-related
20729,2014,December,Sunday,Suicide-related
20730,2014,December,Sunday,Suicide-related
20731,2014,December,Sunday,Suicide-related
20732,2014,December,Sunday,Suicide-related
20733,2014,December,Sunday,Person in Crisis
20734,2014,December,Sunday,Person in Crisis
20735,2014,December,Sunday,Person in Crisis
20736,2014,December,Sunday,Person in Crisis
20737,2014,December,Sunday,Suicide-related
20738,2014,December,Sunday,Suicide-related
20739,2014,December,Sunday,Overdose
20740,2014,December,Sunday,Person in Crisis
20741,2014,December,Sunday,Person in Crisis
20742,2014,December,Sunday,Suicide-related
20743,2014,December,Sunday,Person in Crisis
20744,2014,December,Sunday,Person in Crisis
20745,2014,December,Sunday,Suicide-related
20746,2014,December,Sunday,Person in Crisis
20747,2014,December,Sunday,Person in Crisis
20748,2014,December,Sunday,Person in Crisis
20749,2014,December,Sunday,Suicide-related
20750,2014,December,Sunday,Person in Crisis
20751,2014,December,Sunday,Person in Crisis
20752,2014,December,Sunday,Person in Crisis
20753,2014,December,Sunday,Person in Crisis
20754,2014,December,Sunday,Person in Crisis
20755,2014,December,Sunday,Person in Crisis
20756,2014,December,Sunday,Suicide-related
20757,2014,December,Sunday,Person in Crisis
20758,2014,December,Sunday,Person in Crisis
20759,2014,December,Monday,Suicide-related
20760,2014,December,Monday,Suicide-related
20761,2014,December,Monday,Suicide-related
20762,2014,December,Monday,Person in Crisis
20763,2014,December,Monday,Suicide-related
20764,2014,December,Monday,Person in Crisis
20765,2014,December,Monday,Person in Crisis
20766,2014,December,Monday,Suicide-related
20767,2014,December,Monday,Person in Crisis
20768,2014,December,Monday,Person in Crisis
20769,2014,December,Monday,Suicide-related
20770,2014,December,Monday,Person in Crisis
20771,2014,December,Monday,Person in Crisis
20772,2014,December,Monday,Person in Crisis
20773,2014,December,Monday,Person in Crisis
20774,2014,December,Monday,Suicide-related
20775,2014,December,Monday,Suicide-related
20776,2014,December,Monday,Person in Crisis
20777,2014,December,Monday,Person in Crisis
20778,2014,December,Monday,Suicide-related
20779,2014,December,Monday,Person in Crisis
20780,2014,December,Monday,Person in Crisis
20781,2014,December,Monday,Person in Crisis
20782,2014,December,Monday,Suicide-related
20783,2014,December,Monday,Person in Crisis
20784,2014,December,Monday,Overdose
20785,2014,December,Monday,Suicide-related
20786,2014,December,Monday,Suicide-related
20787,2014,December,Monday,Person in Crisis
20788,2014,December,Monday,Person in Crisis
20789,2014,December,Monday,Person in Crisis
20790,2014,December,Monday,Person in Crisis
20791,2014,December,Monday,Overdose
20792,2014,December,Monday,Overdose
20793,2014,December,Monday,Person in Crisis
20794,2014,December,Monday,Suicide-related
20795,2014,December,Monday,Person in Crisis
20796,2014,December,Monday,Suicide-related
20797,2014,December,Monday,Suicide-related
20798,2014,December,Monday,Person in Crisis
20799,2014,December,Monday,Suicide-related
20800,2014,December,Monday,Person in Crisis
20801,2014,December,Monday,Overdose
20802,2014,December,Monday,Person in Crisis
20803,2014,December,Monday,Person in Crisis
20804,2014,December,Monday,Person in Crisis
20805,2014,December,Monday,Person in Crisis
20806,2014,December,Monday,Person in Crisis
20807,2014,December,Monday,Person in Crisis
20808,2014,December,Monday,Person in Crisis
20809,2014,December,Monday,Person in Crisis
20810,2014,December,Monday,Person in Crisis
20811,2014,December,Monday,Person in Crisis
20812,2014,December,Monday,Overdose
20813,2014,December,Monday,Person in Crisis
20814,2014,December,Monday,Overdose
20815,2014,December,Monday,Suicide-related
20816,2014,December,Monday,Suicide-related
20817,2014,December,Monday,Person in Crisis
20818,2014,December,Monday,Suicide-related
20819,2014,December,Monday,Person in Crisis
20820,2014,December,Tuesday,Person in Crisis
20821,2014,December,Tuesday,Person in Crisis
20822,2014,December,Tuesday,Person in Crisis
20823,2014,December,Tuesday,Person in Crisis
20824,2014,December,Tuesday,Person in Crisis
20825,2014,December,Tuesday,Person in Crisis
20826,2014,December,Tuesday,Suicide-related
20827,2014,December,Tuesday,Suicide-related
20828,2014,December,Tuesday,Suicide-related
20829,2014,December,Tuesday,Person in Crisis
20830,2014,December,Tuesday,Person in Crisis
20831,2014,December,Tuesday,Person in Crisis
20832,2014,December,Tuesday,Person in Crisis
20833,2014,December,Tuesday,Person in Crisis
20834,2014,December,Tuesday,Person in Crisis
20835,2014,December,Tuesday,Person in Crisis
20836,2014,December,Tuesday,Person in Crisis
20837,2014,December,Tuesday,Person in Crisis
20838,2014,December,Tuesday,Person in Crisis
20839,2014,December,Tuesday,Person in Crisis
20840,2014,December,Tuesday,Person in Crisis
20841,2014,December,Tuesday,Person in Crisis
20842,2014,December,Tuesday,Person in Crisis
20843,2014,December,Tuesday,Person in Crisis
20844,2014,December,Tuesday,Suicide-related
20845,2014,December,Tuesday,Person in Crisis
20846,2014,December,Tuesday,Person in Crisis
20847,2014,December,Tuesday,Suicide-related
20848,2014,December,Tuesday,Suicide-related
20849,2014,December,Tuesday,Suicide-related
20850,2014,December,Tuesday,Person in Crisis
20851,2014,December,Tuesday,Overdose
20852,2014,December,Tuesday,Person in Crisis
20853,2014,December,Tuesday,Suicide-related
20854,2014,December,Tuesday,Person in Crisis
20855,2014,December,Tuesday,Suicide-related
20856,2014,December,Tuesday,Person in Crisis
20857,2014,December,Tuesday,Overdose
20858,2014,December,Tuesday,Person in Crisis
20859,2014,December,Tuesday,Person in Crisis
20860,2014,December,Tuesday,Suicide-related
