objectid,event_year,event_month,event_dow,event_type
26869,2015,March,Tuesday,Suicide-related
26870,2015,March,Tuesday,Person in Crisis
26871,2015,March,Tuesday,Suicide-related
26872,2015,March,Tuesday,Person in Crisis
26873,2015,March,Tuesday,Person in Crisis
26874,2015,March,Tuesday,Person in Crisis
26875,2015,March,Tuesday,Overdose
26876,2015,March,Tuesday,Overdose
26877,2015,March,Tuesday,Person in Crisis
26878,2015,March,Tuesday,Suicide-related
26879,2015,March,Tuesday,Suicide-related
26880,2015,March,Tuesday,Overdose
26881,2015,March,Tuesday,Suicide-related
26882,2015,March,Tuesday,Person in Crisis
26883,2015,March,Tuesday,Suicide-related
26884,2015,March,Tuesday,Suicide-related
26885,2015,March,Tuesday,Person in Crisis
26886,2015,March,Tuesday,Person in Crisis
26887,2015,March,Tuesday,Person in Crisis
26888,2015,March,Tuesday,Person in Crisis
26889,2015,March,Wednesday,Person in Crisis
26890,2015,March,Wednesday,Person in Crisis
26891,2015,March,Wednesday,Suicide-related
26892,2015,March,Wednesday,Overdose
26893,2015,March,Wednesday,Suicide-related
26894,2015,March,Wednesday,Overdose
26895,2015,March,Wednesday,Person in Crisis
26896,2015,March,Wednesday,Suicide-related
26897,2015,March,Wednesday,Person in Crisis
26898,2015,March,Wednesday,Person in Crisis
26899,2015,March,Wednesday,Person in Crisis
26900,2015,March,Wednesday,Person in Crisis
26901,2015,March,Wednesday,Person in Crisis
26902,2015,March,Wednesday,Suicide-related
26903,2015,March,Wednesday,Suicide-related
26904,2015,March,Wednesday,Overdose
26905,2015,March,Wednesday,Overdose
26906,2015,March,Wednesday,Person in Crisis
26907,2015,March,Wednesday,Person in Crisis
26908,2015,March,Wednesday,Person in Crisis
26909,2015,March,Wednesday,Person in Crisis
26910,2015,March,Wednesday,Overdose
26911,2015,March,Wednesday,Suicide-related
26912,2015,March,Wednesday,Suicide-related
26913,2015,March,Wednesday,Suicide-related
26914,2015,March,Wednesday,Suicide-related
26915,2015,March,Wednesday,Suicide-related
26916,2015,March,Wednesday,Person in Crisis
26917,2015,March,Wednesday,Suicide-related
26918,2015,March,Wednesday,Person in Crisis
26919,2015,March,Wednesday,Overdose
26920,2015,March,Wednesday,Suicide-related
26921,2015,March,Wednesday,Suicide-related
26922,2015,March,Wednesday,Person in Crisis
26923,2015,March,Wednesday,Person in Crisis
26924,2015,March,Wednesday,Person in Crisis
26925,2015,March,Wednesday,Suicide-related
26926,2015,March,Wednesday,Person in Crisis
26927,2015,March,Wednesday,Person in Crisis
26928,2015,March,Wednesday,Person in Crisis
26929,2015,March,Wednesday,Person in Crisis
26930,2015,March,Wednesday,Suicide-related
26931,2015,March,Wednesday,Suicide-related
26932,2015,March,Wednesday,Person in Crisis
26933,2015,March,Wednesday,Person in Crisis
26934,2015,March,Wednesday,Person in Crisis
26935,2015,March,Wednesday,Person in Crisis
26936,2015,March,Wednesday,Suicide-related
26937,2015,March,Wednesday,Person in Crisis
26938,2015,March,Wednesday,Person in Crisis
26939,2015,March,Wednesday,Suicide-related
26940,2015,March,Wednesday,Person in Crisis
26941,2015,March,Wednesday,Person in Crisis
26942,2015,March,Wednesday,Suicide-related
26943,2015,March,Wednesday,Person in Crisis
26944,2015,March,Wednesday,Suicide-related
26945,2015,March,Wednesday,Person in Crisis
26946,2015,March,Wednesday,Suicide-related
26947,2015,March,Wednesday,Person in Crisis
26948,2015,March,Wednesday,Person in Crisis
26949,2015,March,Thursday,Suicide-related
26950,2015,March,Thursday,Suicide-related
26951,2015,March,Thursday,Person in Crisis
26952,2015,March,Thursday,Person in Crisis
26953,2015,March,Thursday,Suicide-related
26954,2015,March,Thursday,Suicide-related
26955,2015,March,Thursday,Person in Crisis
26956,2015,March,Thursday,Person in Crisis
26957,2015,March,Thursday,Suicide-related
26958,2015,March,Thursday,Person in Crisis
26959,2015,March,Thursday,Suicide-related
26960,2015,March,Thursday,Person in Crisis
26961,2015,March,Thursday,Overdose
26962,2015,March,Thursday,Overdose
26963,2015,March,Thursday,Suicide-related
26964,2015,March,Thursday,Person in Crisis
26965,2015,March,Thursday,Person in Crisis
26966,2015,March,Thursday,Suicide-related
26967,2015,March,Thursday,Person in Crisis
26968,2015,March,Thursday,Suicide-related
26969,2015,March,Thursday,Person in Crisis
26970,2015,March,Thursday,Suicide-related
26971,2015,March,Thursday,Suicide-related
26972,2015,March,Thursday,Person in Crisis
26973,2015,March,Thursday,Person in Crisis
26974,2015,March,Thursday,Person in Crisis
26975,2015,March,Thursday,Person in Crisis
26976,2015,March,Thursday,Person in Crisis
26977,2015,March,Thursday,Person in Crisis
26978,2015,March,Thursday,Person in Crisis
26979,2015,March,Thursday,Person in Crisis
26980,2015,March,Thursday,Person in Crisis
26981,2015,March,Thursday,Suicide-related
26982,2015,March,Thursday,Suicide-related
26983,2015,March,Thursday,Person in Crisis
26984,2015,March,Thursday,Suicide-related
26985,2015,March,Thursday,Person in Crisis
26986,2015,March,Thursday,Person in Crisis
26987,2015,March,Thursday,Overdose
26988,2015,March,Thursday,Suicide-related
26989,2015,March,Thursday,Overdose
26990,2015,March,Thursday,Person in Crisis
26991,2015,March,Thursday,Overdose
26992,2015,March,Thursday,Suicide-related
26993,2015,March,Thursday,Overdose
26994,2015,March,Thursday,Person in Crisis
26995,2015,March,Thursday,Suicide-related
26996,2015,March,Thursday,Person in Crisis
26997,2015,March,Thursday,Person in Crisis
26998,2015,March,Thursday,Person in Crisis
26999,2015,March,Thursday,Suicide-related
27000,2015,March,Thursday,Person in Crisis
27001,2015,March,Friday,Suicide-related
27002,2015,March,Friday,Person in Crisis
27003,2015,March,Friday,Person in Crisis
27004,2015,March,Friday,Suicide-related
27005,2015,March,Friday,Person in Crisis
27006,2015,March,Friday,Person in Crisis
27007,2015,March,Friday,Person in Crisis
27008,2015,March,Friday,Person in Crisis
27009,2015,March,Friday,Person in Crisis
27010,2015,March,Friday,Person in Crisis
27011,2015,March,Friday,Suicide-related
27012,2015,March,Friday,Person in Crisis
27013,2015,March,Friday,Person in Crisis
27014,2015,March,Friday,Suicide-related
27015,2015,March,Friday,Suicide-related
27016,2015,March,Friday,Suicide-related
27017,2015,March,Friday,Person in Crisis
27018,2015,March,Friday,Person in Crisis
27019,2015,March,Friday,Suicide-related
27020,2015,March,Friday,Person in Crisis
27021,2015,March,Friday,Person in Crisis
27022,2015,March,Friday,Person in Crisis
27023,2015,March,Friday,Person in Crisis
27024,2015,March,Friday,Person in Crisis
27025,2015,March,Friday,Suicide-related
27026,2015,March,Friday,Overdose
27027,2015,March,Friday,Suicide-related
27028,2015,March,Friday,Person in Crisis
27029,2015,March,Friday,Person in Crisis
27030,2015,March,Friday,Person in Crisis
27031,2015,March,Friday,Suicide-related
27032,2015,March,Friday,Person in Crisis
27033,2015,March,Friday,Person in Crisis
27034,2015,March,Friday,Suicide-related
27035,2015,March,Friday,Person in Crisis
27036,2015,March,Friday,Person in Crisis
27037,2015,March,Friday,Person in Crisis
27038,2015,March,Friday,Person in Crisis
27039,2015,March,Friday,Suicide-related
27040,2015,March,Friday,Person in Crisis
27041,2015,March,Friday,Suicide-related
27042,2015,March,Friday,Suicide-related
27043,2015,March,Friday,Suicide-related
27044,2015,March,Friday,Person in Crisis
27045,2015,March,Friday,Person in Crisis
27046,2015,March,Friday,Suicide-related
27047,2015,March,Friday,Person in Crisis
27048,2015,March,Friday,Suicide-related
27049,2015,March,Friday,Person in Crisis
27050,2015,March,Friday,Suicide-related
27051,2015,March,Friday,Suicide-related
27052,2015,March,Friday,Overdose
27053,2015,March,Friday,Person in Crisis
27054,2015,March,Friday,Person in Crisis
27055,2015,March,Friday,Person in Crisis
27056,2015,March,Friday,Suicide-related
27057,2015,March,Friday,Suicide-related
27058,2015,March,Friday,Person in Crisis
27059,2015,March,Friday,Person in Crisis
27060,2015,March,Friday,Overdose
27061,2015,March,Friday,Suicide-related
27062,2015,March,Friday,Person in Crisis
27063,2015,March,Friday,Person in Crisis
27064,2015,March,Friday,Overdose
27065,2015,March,Friday,Person in Crisis
27066,2015,March,Friday,Person in Crisis
27067,2015,March,Friday,Person in Crisis
27068,2015,March,Saturday,Suicide-related
27069,2015,March,Saturday,Person in Crisis
27070,2015,March,Saturday,Suicide-related
27071,2015,March,Saturday,Overdose
27072,2015,March,Saturday,Person in Crisis
27073,2015,March,Saturday,Person in Crisis
27074,2015,March,Saturday,Person in Crisis
27075,2015,March,Saturday,Person in Crisis
27076,2015,March,Saturday,Suicide-related
27077,2015,March,Saturday,Suicide-related
27078,2015,March,Saturday,Person in Crisis
27079,2015,March,Saturday,Person in Crisis
27080,2015,March,Saturday,Person in Crisis
27081,2015,March,Saturday,Person in Crisis
27082,2015,March,Saturday,Person in Crisis
27083,2015,March,Saturday,Person in Crisis
27084,2015,March,Saturday,Person in Crisis
27085,2015,March,Saturday,Person in Crisis
27086,2015,March,Saturday,Suicide-related
27087,2015,March,Saturday,Suicide-related
27088,2015,March,Saturday,Overdose
27089,2015,March,Saturday,Suicide-related
27090,2015,March,Saturday,Suicide-related
27091,2015,March,Saturday,Person in Crisis
27092,2015,March,Saturday,Person in Crisis
27093,2015,March,Saturday,Suicide-related
27094,2015,March,Saturday,Person in Crisis
27095,2015,March,Saturday,Person in Crisis
27096,2015,March,Saturday,Person in Crisis
27097,2015,March,Saturday,Person in Crisis
27098,2015,March,Saturday,Person in Crisis
27099,2015,March,Saturday,Suicide-related
27100,2015,March,Saturday,Person in Crisis
27101,2015,March,Saturday,Person in Crisis
27102,2015,March,Saturday,Person in Crisis
27103,2015,March,Saturday,Person in Crisis
27104,2015,March,Saturday,Person in Crisis
27105,2015,March,Saturday,Suicide-related
27106,2015,March,Saturday,Person in Crisis
27107,2015,March,Saturday,Person in Crisis
27108,2015,March,Saturday,Suicide-related
27109,2015,March,Saturday,Suicide-related
27110,2015,March,Saturday,Person in Crisis
27111,2015,March,Saturday,Person in Crisis
27112,2015,March,Saturday,Person in Crisis
27113,2015,March,Saturday,Overdose
27114,2015,March,Saturday,Suicide-related
27115,2015,March,Saturday,Person in Crisis
27116,2015,March,Sunday,Overdose
27117,2015,March,Sunday,Suicide-related
27118,2015,March,Sunday,Person in Crisis
27119,2015,March,Sunday,Suicide-related
27120,2015,March,Sunday,Person in Crisis
27121,2015,March,Sunday,Person in Crisis
27122,2015,March,Sunday,Suicide-related
27123,2015,March,Sunday,Person in Crisis
27124,2015,March,Sunday,Suicide-related
27125,2015,March,Sunday,Suicide-related
27126,2015,March,Sunday,Suicide-related
27127,2015,March,Sunday,Suicide-related
27128,2015,March,Sunday,Suicide-related
27129,2015,March,Sunday,Person in Crisis
27130,2015,March,Sunday,Person in Crisis
27131,2015,March,Sunday,Person in Crisis
27132,2015,March,Sunday,Overdose
27133,2015,March,Sunday,Suicide-related
27134,2015,March,Sunday,Suicide-related
27135,2015,March,Sunday,Person in Crisis
27136,2015,March,Sunday,Person in Crisis
27137,2015,March,Sunday,Overdose
27138,2015,March,Sunday,Suicide-related
27139,2015,March,Sunday,Person in Crisis
27140,2015,March,Sunday,Suicide-related
27141,2015,March,Sunday,Suicide-related
27142,2015,March,Sunday,Suicide-related
27143,2015,March,Sunday,Person in Crisis
27144,2015,March,Sunday,Suicide-related
27145,2015,March,Sunday,Person in Crisis
27146,2015,March,Sunday,Suicide-related
27147,2015,March,Sunday,Suicide-related
27148,2015,March,Sunday,Suicide-related
27149,2015,March,Sunday,Overdose
27150,2015,March,Sunday,Overdose
27151,2015,March,Sunday,Person in Crisis
27152,2015,March,Sunday,Suicide-related
27153,2015,March,Sunday,Person in Crisis
27154,2015,March,Sunday,Person in Crisis
27155,2015,March,Sunday,Suicide-related
27156,2015,March,Sunday,Person in Crisis
27157,2015,March,Sunday,Person in Crisis
27158,2015,March,Sunday,Suicide-related
27159,2015,March,Sunday,Suicide-related
27160,2015,March,Sunday,Person in Crisis
27161,2015,March,Sunday,Person in Crisis
27162,2015,March,Sunday,Person in Crisis
27163,2015,March,Sunday,Person in Crisis
27164,2015,March,Sunday,Person in Crisis
27165,2015,March,Sunday,Suicide-related
27166,2015,March,Monday,Suicide-related
27167,2015,March,Monday,Suicide-related
27168,2015,March,Monday,Person in Crisis
27169,2015,March,Monday,Person in Crisis
27170,2015,March,Monday,Suicide-related
27171,2015,March,Monday,Suicide-related
27172,2015,March,Monday,Overdose
27173,2015,March,Monday,Person in Crisis
27174,2015,March,Monday,Suicide-related
27175,2015,March,Monday,Person in Crisis
27176,2015,March,Monday,Suicide-related
27177,2015,March,Monday,Suicide-related
27178,2015,March,Monday,Person in Crisis
27179,2015,March,Monday,Person in Crisis
27180,2015,March,Monday,Person in Crisis
27181,2015,March,Monday,Overdose
27182,2015,March,Monday,Person in Crisis
27183,2015,March,Monday,Person in Crisis
27184,2015,March,Monday,Overdose
27185,2015,March,Monday,Person in Crisis
27186,2015,March,Monday,Suicide-related
27187,2015,March,Monday,Person in Crisis
27188,2015,March,Monday,Person in Crisis
27189,2015,March,Monday,Person in Crisis
27190,2015,March,Monday,Person in Crisis
27191,2015,March,Monday,Suicide-related
27192,2015,March,Monday,Person in Crisis
27193,2015,March,Monday,Suicide-related
27194,2015,March,Monday,Suicide-related
27195,2015,March,Monday,Person in Crisis
27196,2015,March,Monday,Person in Crisis
27197,2015,March,Monday,Person in Crisis
27198,2015,March,Monday,Suicide-related
27199,2015,March,Monday,Person in Crisis
27200,2015,March,Monday,Suicide-related
27201,2015,March,Monday,Overdose
27202,2015,March,Monday,Person in Crisis
27203,2015,March,Monday,Person in Crisis
27204,2015,March,Monday,Person in Crisis
27205,2015,March,Monday,Suicide-related
27206,2015,March,Monday,Person in Crisis
27207,2015,March,Monday,Suicide-related
27208,2015,March,Monday,Person in Crisis
27209,2015,March,Monday,Suicide-related
27210,2015,March,Monday,Person in Crisis
27211,2015,March,Monday,Person in Crisis
27212,2015,March,Monday,Person in Crisis
27213,2015,March,Monday,Person in Crisis
27214,2015,March,Monday,Person in Crisis
27215,2015,March,Monday,Suicide-related
27216,2015,March,Monday,Person in Crisis
27217,2015,March,Monday,Person in Crisis
27218,2015,March,Monday,Suicide-related
27219,2015,March,Monday,Suicide-related
27220,2015,March,Monday,Person in Crisis
27221,2015,March,Tuesday,Person in Crisis
27222,2015,March,Tuesday,Person in Crisis
27223,2015,March,Tuesday,Person in Crisis
27224,2015,March,Tuesday,Person in Crisis
27225,2015,March,Tuesday,Suicide-related
27226,2015,March,Tuesday,Suicide-related
27227,2015,March,Tuesday,Person in Crisis
27228,2015,March,Tuesday,Person in Crisis
27229,2015,March,Tuesday,Suicide-related
27230,2015,March,Tuesday,Person in Crisis
27231,2015,March,Tuesday,Person in Crisis
27232,2015,March,Tuesday,Person in Crisis
27233,2015,March,Tuesday,Person in Crisis
27234,2015,March,Tuesday,Person in Crisis
27235,2015,March,Tuesday,Person in Crisis
27236,2015,March,Tuesday,Suicide-related
27237,2015,March,Tuesday,Suicide-related
27238,2015,March,Tuesday,Person in Crisis
27239,2015,March,Tuesday,Person in Crisis
27240,2015,March,Tuesday,Suicide-related
27241,2015,March,Tuesday,Person in Crisis
27242,2015,March,Tuesday,Person in Crisis
27243,2015,March,Tuesday,Suicide-related
27244,2015,March,Tuesday,Person in Crisis
27245,2015,March,Tuesday,Person in Crisis
27246,2015,March,Tuesday,Person in Crisis
27247,2015,March,Tuesday,Person in Crisis
27248,2015,March,Tuesday,Person in Crisis
27249,2015,March,Tuesday,Suicide-related
27250,2015,March,Tuesday,Person in Crisis
27251,2015,March,Tuesday,Suicide-related
27252,2015,March,Tuesday,Person in Crisis
27253,2015,March,Tuesday,Overdose
27254,2015,March,Tuesday,Person in Crisis
27255,2015,March,Tuesday,Person in Crisis
27256,2015,March,Tuesday,Person in Crisis
27257,2015,March,Tuesday,Person in Crisis
27258,2015,March,Tuesday,Person in Crisis
27259,2015,March,Tuesday,Suicide-related
27260,2015,March,Tuesday,Person in Crisis
27261,2015,March,Tuesday,Suicide-related
27262,2015,March,Tuesday,Person in Crisis
27263,2015,March,Tuesday,Person in Crisis
27264,2015,March,Tuesday,Person in Crisis
27265,2015,March,Tuesday,Suicide-related
27266,2015,March,Tuesday,Suicide-related
27267,2015,March,Tuesday,Person in Crisis
27268,2015,March,Tuesday,Person in Crisis
27269,2015,March,Tuesday,Suicide-related
27270,2015,March,Tuesday,Person in Crisis
27271,2015,March,Tuesday,Person in Crisis
27272,2015,March,Tuesday,Person in Crisis
27273,2015,March,Tuesday,Person in Crisis
27274,2015,March,Tuesday,Suicide-related
27275,2015,March,Tuesday,Person in Crisis
27276,2015,March,Tuesday,Person in Crisis
27277,2015,March,Tuesday,Suicide-related
27278,2015,March,Tuesday,Person in Crisis
27279,2015,March,Tuesday,Suicide-related
27280,2015,March,Tuesday,Suicide-related
27281,2015,March,Tuesday,Suicide-related
27282,2015,March,Tuesday,Suicide-related
27283,2015,March,Tuesday,Person in Crisis
27284,2015,March,Tuesday,Person in Crisis
27285,2015,March,Tuesday,Person in Crisis
27286,2015,March,Tuesday,Person in Crisis
27287,2015,March,Tuesday,Person in Crisis
27288,2015,March,Tuesday,Suicide-related
27289,2015,March,Tuesday,Person in Crisis
27290,2015,March,Tuesday,Person in Crisis
27291,2015,March,Tuesday,Suicide-related
27292,2015,March,Tuesday,Person in Crisis
27293,2015,March,Tuesday,Person in Crisis
27294,2015,March,Tuesday,Suicide-related
27295,2015,March,Tuesday,Suicide-related
27296,2015,March,Tuesday,Suicide-related
27297,2015,March,Tuesday,Suicide-related
27298,2015,March,Tuesday,Suicide-related
27299,2015,March,Tuesday,Suicide-related
27300,2015,March,Tuesday,Person in Crisis
27301,2015,March,Tuesday,Person in Crisis
27302,2015,March,Tuesday,Person in Crisis
27303,2015,March,Tuesday,Person in Crisis
27304,2015,March,Tuesday,Person in Crisis
27305,2015,March,Tuesday,Overdose
27306,2015,March,Tuesday,Overdose
27307,2015,March,Tuesday,Person in Crisis
27308,2015,March,Tuesday,Person in Crisis
27309,2015,March,Tuesday,Person in Crisis
27310,2015,April,Wednesday,Suicide-related
27311,2015,April,Wednesday,Overdose
27312,2015,April,Wednesday,Person in Crisis
27313,2015,April,Wednesday,Suicide-related
27314,2015,April,Wednesday,Person in Crisis
27315,2015,April,Wednesday,Person in Crisis
27316,2015,April,Wednesday,Suicide-related
27317,2015,April,Wednesday,Person in Crisis
27318,2015,April,Wednesday,Person in Crisis
27319,2015,April,Wednesday,Person in Crisis
27320,2015,April,Wednesday,Person in Crisis
27321,2015,April,Wednesday,Person in Crisis
27322,2015,April,Wednesday,Suicide-related
27323,2015,April,Wednesday,Person in Crisis
27324,2015,April,Wednesday,Suicide-related
27325,2015,April,Wednesday,Suicide-related
27326,2015,April,Wednesday,Person in Crisis
27327,2015,April,Wednesday,Overdose
27328,2015,April,Wednesday,Person in Crisis
27329,2015,April,Wednesday,Person in Crisis
27330,2015,April,Wednesday,Suicide-related
27331,2015,April,Wednesday,Overdose
27332,2015,April,Wednesday,Person in Crisis
27333,2015,April,Wednesday,Person in Crisis
27334,2015,April,Wednesday,Person in Crisis
27335,2015,April,Wednesday,Suicide-related
27336,2015,April,Wednesday,Person in Crisis
27337,2015,April,Wednesday,Person in Crisis
27338,2015,April,Wednesday,Person in Crisis
27339,2015,April,Wednesday,Suicide-related
27340,2015,April,Wednesday,Person in Crisis
27341,2015,April,Wednesday,Person in Crisis
27342,2015,April,Wednesday,Person in Crisis
27343,2015,April,Wednesday,Overdose
27344,2015,April,Wednesday,Person in Crisis
27345,2015,April,Wednesday,Person in Crisis
27346,2015,April,Wednesday,Person in Crisis
27347,2015,April,Wednesday,Suicide-related
27348,2015,April,Wednesday,Person in Crisis
27349,2015,April,Wednesday,Suicide-related
27350,2015,April,Wednesday,Suicide-related
27351,2015,April,Wednesday,Person in Crisis
27352,2015,April,Wednesday,Person in Crisis
27353,2015,April,Wednesday,Person in Crisis
27354,2015,April,Wednesday,Person in Crisis
27355,2015,April,Wednesday,Person in Crisis
27356,2015,April,Wednesday,Person in Crisis
27357,2015,April,Wednesday,Person in Crisis
27358,2015,April,Wednesday,Suicide-related
27359,2015,April,Wednesday,Suicide-related
27360,2015,April,Wednesday,Suicide-related
27361,2015,April,Wednesday,Person in Crisis
27362,2015,April,Wednesday,Suicide-related
27363,2015,April,Wednesday,Suicide-related
27364,2015,April,Wednesday,Person in Crisis
27365,2015,April,Wednesday,Person in Crisis
27366,2015,April,Wednesday,Suicide-related
27367,2015,April,Wednesday,Suicide-related
27368,2015,April,Wednesday,Suicide-related
27369,2015,April,Wednesday,Suicide-related
27370,2015,April,Wednesday,Person in Crisis
27371,2015,April,Wednesday,Person in Crisis
27372,2015,April,Wednesday,Person in Crisis
27373,2015,April,Wednesday,Person in Crisis
27374,2015,April,Wednesday,Suicide-related
27375,2015,April,Wednesday,Person in Crisis
27376,2015,April,Wednesday,Person in Crisis
27377,2015,April,Wednesday,Suicide-related
27378,2015,April,Wednesday,Person in Crisis
27379,2015,April,Wednesday,Person in Crisis
27380,2015,April,Wednesday,Suicide-related
27381,2015,April,Wednesday,Person in Crisis
27382,2015,April,Wednesday,Person in Crisis
27383,2015,April,Wednesday,Person in Crisis
27384,2015,April,Wednesday,Person in Crisis
27385,2015,April,Wednesday,Person in Crisis
27386,2015,April,Wednesday,Suicide-related
27387,2015,April,Wednesday,Person in Crisis
27388,2015,April,Wednesday,Person in Crisis
27389,2015,April,Wednesday,Person in Crisis
27390,2015,April,Wednesday,Person in Crisis
27391,2015,April,Wednesday,Person in Crisis
27392,2015,April,Thursday,Suicide-related
27393,2015,April,Thursday,Person in Crisis
27394,2015,April,Thursday,Person in Crisis
27395,2015,April,Thursday,Suicide-related
27396,2015,April,Thursday,Person in Crisis
27397,2015,April,Thursday,Suicide-related
27398,2015,April,Thursday,Person in Crisis
27399,2015,April,Thursday,Suicide-related
27400,2015,April,Thursday,Suicide-related
27401,2015,April,Thursday,Person in Crisis
27402,2015,April,Thursday,Person in Crisis
27403,2015,April,Thursday,Person in Crisis
27404,2015,April,Thursday,Suicide-related
27405,2015,April,Thursday,Person in Crisis
27406,2015,April,Thursday,Person in Crisis
27407,2015,April,Thursday,Person in Crisis
27408,2015,April,Thursday,Person in Crisis
27409,2015,April,Thursday,Suicide-related
27410,2015,April,Thursday,Suicide-related
27411,2015,April,Thursday,Suicide-related
27412,2015,April,Thursday,Suicide-related
27413,2015,April,Thursday,Person in Crisis
27414,2015,April,Thursday,Person in Crisis
27415,2015,April,Thursday,Suicide-related
27416,2015,April,Thursday,Overdose
27417,2015,April,Thursday,Person in Crisis
27418,2015,April,Thursday,Person in Crisis
27419,2015,April,Thursday,Person in Crisis
27420,2015,April,Thursday,Suicide-related
27421,2015,April,Thursday,Person in Crisis
27422,2015,April,Thursday,Person in Crisis
27423,2015,April,Thursday,Suicide-related
27424,2015,April,Thursday,Person in Crisis
27425,2015,April,Thursday,Person in Crisis
27426,2015,April,Thursday,Person in Crisis
27427,2015,April,Thursday,Person in Crisis
27428,2015,April,Thursday,Suicide-related
27429,2015,April,Thursday,Person in Crisis
27430,2015,April,Thursday,Suicide-related
27431,2015,April,Thursday,Suicide-related
27432,2015,April,Thursday,Person in Crisis
27433,2015,April,Thursday,Suicide-related
27434,2015,April,Thursday,Person in Crisis
27435,2015,April,Thursday,Suicide-related
27436,2015,April,Thursday,Suicide-related
27437,2015,April,Thursday,Person in Crisis
27438,2015,April,Thursday,Suicide-related
27439,2015,April,Thursday,Suicide-related
27440,2015,April,Thursday,Person in Crisis
27441,2015,April,Thursday,Person in Crisis
27442,2015,April,Thursday,Person in Crisis
27443,2015,April,Thursday,Suicide-related
27444,2015,April,Thursday,Overdose
27445,2015,April,Thursday,Suicide-related
27446,2015,April,Thursday,Person in Crisis
27447,2015,April,Thursday,Person in Crisis
27448,2015,April,Thursday,Person in Crisis
27449,2015,April,Thursday,Person in Crisis
27450,2015,April,Thursday,Person in Crisis
27451,2015,April,Thursday,Person in Crisis
27452,2015,April,Thursday,Suicide-related
27453,2015,April,Thursday,Suicide-related
27454,2015,April,Thursday,Person in Crisis
27455,2015,April,Thursday,Person in Crisis
27456,2015,April,Thursday,Person in Crisis
27457,2015,April,Thursday,Suicide-related
27458,2015,April,Thursday,Suicide-related
27459,2015,April,Thursday,Person in Crisis
27460,2015,April,Thursday,Person in Crisis
27461,2015,April,Thursday,Person in Crisis
27462,2015,April,Thursday,Suicide-related
27463,2015,April,Thursday,Person in Crisis
27464,2015,April,Friday,Person in Crisis
27465,2015,April,Friday,Person in Crisis
27466,2015,April,Friday,Person in Crisis
27467,2015,April,Friday,Person in Crisis
27468,2015,April,Friday,Suicide-related
27469,2015,April,Friday,Person in Crisis
27470,2015,April,Friday,Person in Crisis
27471,2015,April,Friday,Suicide-related
27472,2015,April,Friday,Person in Crisis
27473,2015,April,Friday,Person in Crisis
27474,2015,April,Friday,Person in Crisis
27475,2015,April,Friday,Suicide-related
27476,2015,April,Friday,Suicide-related
27477,2015,April,Friday,Suicide-related
27478,2015,April,Friday,Person in Crisis
27479,2015,April,Friday,Person in Crisis
27480,2015,April,Friday,Person in Crisis
27481,2015,April,Friday,Suicide-related
27482,2015,April,Friday,Person in Crisis
27483,2015,April,Friday,Person in Crisis
27484,2015,April,Friday,Overdose
27485,2015,April,Friday,Person in Crisis
27486,2015,April,Friday,Person in Crisis
27487,2015,April,Friday,Person in Crisis
27488,2015,April,Friday,Suicide-related
27489,2015,April,Friday,Suicide-related
27490,2015,April,Friday,Person in Crisis
27491,2015,April,Friday,Person in Crisis
27492,2015,April,Friday,Person in Crisis
27493,2015,April,Friday,Person in Crisis
27494,2015,April,Friday,Suicide-related
27495,2015,April,Friday,Person in Crisis
27496,2015,April,Friday,Suicide-related
27497,2015,April,Friday,Person in Crisis
27498,2015,April,Friday,Suicide-related
27499,2015,April,Friday,Person in Crisis
27500,2015,April,Friday,Suicide-related
27501,2015,April,Friday,Suicide-related
27502,2015,April,Friday,Overdose
27503,2015,April,Friday,Suicide-related
27504,2015,April,Friday,Overdose
27505,2015,April,Friday,Person in Crisis
27506,2015,April,Friday,Person in Crisis
27507,2015,April,Friday,Person in Crisis
27508,2015,April,Friday,Suicide-related
27509,2015,April,Friday,Suicide-related
27510,2015,April,Friday,Suicide-related
27511,2015,April,Friday,Person in Crisis
27512,2015,April,Friday,Person in Crisis
27513,2015,April,Friday,Person in Crisis
27514,2015,April,Friday,Overdose
27515,2015,April,Friday,Person in Crisis
27516,2015,April,Friday,Suicide-related
27517,2015,April,Friday,Person in Crisis
27518,2015,April,Friday,Person in Crisis
27519,2015,April,Friday,Person in Crisis
27520,2015,April,Friday,Suicide-related
27521,2015,April,Friday,Suicide-related
27522,2015,April,Friday,Person in Crisis
27523,2015,April,Friday,Person in Crisis
27524,2015,April,Friday,Person in Crisis
27525,2015,April,Friday,Person in Crisis
27526,2015,April,Friday,Person in Crisis
27527,2015,April,Friday,Person in Crisis
27528,2015,April,Friday,Person in Crisis
27529,2015,April,Friday,Person in Crisis
27530,2015,April,Friday,Suicide-related
27531,2015,April,Friday,Person in Crisis
27532,2015,April,Friday,Person in Crisis
27533,2015,April,Friday,Person in Crisis
27534,2015,April,Friday,Person in Crisis
27535,2015,April,Saturday,Person in Crisis
27536,2015,April,Saturday,Person in Crisis
27537,2015,April,Saturday,Person in Crisis
27538,2015,April,Saturday,Suicide-related
27539,2015,April,Saturday,Suicide-related
27540,2015,April,Saturday,Person in Crisis
27541,2015,April,Saturday,Person in Crisis
27542,2015,April,Saturday,Person in Crisis
27543,2015,April,Saturday,Suicide-related
27544,2015,April,Saturday,Suicide-related
27545,2015,April,Saturday,Suicide-related
27546,2015,April,Saturday,Suicide-related
27547,2015,April,Saturday,Suicide-related
27548,2015,April,Saturday,Person in Crisis
